timestamp,point_path,value,units
2026-07-13T02:25:00-07:00,SYN1/AHU-1/SA_TEMP,54.046,degF
2026-07-13T02:26:00-07:00,SYN1/AHU-1/SA_TEMP,54.191,degF
2026-07-13T02:27:00-07:00,SYN1/AHU-1/SA_TEMP,54.242,degF
2026-07-13T02:28:00-07:00,SYN1/AHU-1/SA_TEMP,53.833,degF
2026-07-13T02:29:00-07:00,SYN1/AHU-1/SA_TEMP,53.902,degF
2026-07-13T02:30:00-07:00,SYN1/AHU-1/SA_TEMP,53.776,degF
2026-07-13T02:31:00-07:00,SYN1/AHU-1/SA_TEMP,54.037,degF
2026-07-13T02:32:00-07:00,SYN1/AHU-1/SA_TEMP,53.991,degF
2026-07-13T02:33:00-07:00,SYN1/AHU-1/SA_TEMP,53.925,degF
2026-07-13T02:34:00-07:00,SYN1/AHU-1/SA_TEMP,53.819,degF
2026-07-13T02:35:00-07:00,SYN1/AHU-1/SA_TEMP,53.768,degF
2026-07-13T02:36:00-07:00,SYN1/AHU-1/SA_TEMP,54.011,degF
2026-07-13T02:37:00-07:00,SYN1/AHU-1/SA_TEMP,54.043,degF
2026-07-13T02:38:00-07:00,SYN1/AHU-1/SA_TEMP,54.048,degF
2026-07-13T02:39:00-07:00,SYN1/AHU-1/SA_TEMP,54.065,degF
2026-07-13T02:40:00-07:00,SYN1/AHU-1/SA_TEMP,53.872,degF
2026-07-13T02:41:00-07:00,SYN1/AHU-1/SA_TEMP,53.995,degF
2026-07-13T02:42:00-07:00,SYN1/AHU-1/SA_TEMP,54.067,degF
2026-07-13T02:43:00-07:00,SYN1/AHU-1/SA_TEMP,53.814,degF
2026-07-13T02:44:00-07:00,SYN1/AHU-1/SA_TEMP,53.762,degF
2026-07-13T02:45:00-07:00,SYN1/AHU-1/SA_TEMP,53.790,degF
2026-07-13T02:46:00-07:00,SYN1/AHU-1/SA_TEMP,54.198,degF
2026-07-13T02:47:00-07:00,SYN1/AHU-1/SA_TEMP,53.959,degF
2026-07-13T02:48:00-07:00,SYN1/AHU-1/SA_TEMP,53.853,degF
2026-07-13T02:49:00-07:00,SYN1/AHU-1/SA_TEMP,54.022,degF
2026-07-13T02:50:00-07:00,SYN1/AHU-1/SA_TEMP,54.206,degF
2026-07-13T02:51:00-07:00,SYN1/AHU-1/SA_TEMP,53.842,degF
2026-07-13T02:52:00-07:00,SYN1/AHU-1/SA_TEMP,53.960,degF
2026-07-13T02:53:00-07:00,SYN1/AHU-1/SA_TEMP,53.814,degF
2026-07-13T02:54:00-07:00,SYN1/AHU-1/SA_TEMP,54.166,degF
2026-07-13T02:55:00-07:00,SYN1/AHU-1/SA_TEMP,53.915,degF
2026-07-13T02:56:00-07:00,SYN1/AHU-1/SA_TEMP,54.145,degF
2026-07-13T02:57:00-07:00,SYN1/AHU-1/SA_TEMP,53.972,degF
2026-07-13T02:58:00-07:00,SYN1/AHU-1/SA_TEMP,53.986,degF
2026-07-13T02:59:00-07:00,SYN1/AHU-1/SA_TEMP,54.179,degF
2026-07-13T03:00:00-07:00,SYN1/AHU-1/SA_TEMP,53.815,degF
2026-07-13T03:01:00-07:00,SYN1/AHU-1/SA_TEMP,54.174,degF
2026-07-13T03:02:00-07:00,SYN1/AHU-1/SA_TEMP,54.161,degF
2026-07-13T03:03:00-07:00,SYN1/AHU-1/SA_TEMP,53.914,degF
2026-07-13T03:04:00-07:00,SYN1/AHU-1/SA_TEMP,54.096,degF
2026-07-13T03:05:00-07:00,SYN1/AHU-1/SA_TEMP,53.794,degF
2026-07-13T03:06:00-07:00,SYN1/AHU-1/SA_TEMP,53.824,degF
2026-07-13T03:07:00-07:00,SYN1/AHU-1/SA_TEMP,53.917,degF
2026-07-13T03:08:00-07:00,SYN1/AHU-1/SA_TEMP,54.120,degF
2026-07-13T03:09:00-07:00,SYN1/AHU-1/SA_TEMP,54.038,degF
2026-07-13T03:10:00-07:00,SYN1/AHU-1/SA_TEMP,53.954,degF
2026-07-13T03:11:00-07:00,SYN1/AHU-1/SA_TEMP,54.014,degF
2026-07-13T03:12:00-07:00,SYN1/AHU-1/SA_TEMP,53.918,degF
2026-07-13T03:13:00-07:00,SYN1/AHU-1/SA_TEMP,54.087,degF
2026-07-13T03:14:00-07:00,SYN1/AHU-1/SA_TEMP,53.888,degF
2026-07-13T03:15:00-07:00,SYN1/AHU-1/SA_TEMP,54.244,degF
2026-07-13T03:16:00-07:00,SYN1/AHU-1/SA_TEMP,53.890,degF
2026-07-13T03:17:00-07:00,SYN1/AHU-1/SA_TEMP,53.891,degF
2026-07-13T03:18:00-07:00,SYN1/AHU-1/SA_TEMP,54.244,degF
2026-07-13T03:19:00-07:00,SYN1/AHU-1/SA_TEMP,54.102,degF
2026-07-13T03:20:00-07:00,SYN1/AHU-1/SA_TEMP,53.852,degF
2026-07-13T03:21:00-07:00,SYN1/AHU-1/SA_TEMP,53.886,degF
2026-07-13T03:22:00-07:00,SYN1/AHU-1/SA_TEMP,53.771,degF
2026-07-13T03:23:00-07:00,SYN1/AHU-1/SA_TEMP,54.089,degF
2026-07-13T03:24:00-07:00,SYN1/AHU-1/SA_TEMP,54.178,degF
2026-07-13T03:25:00-07:00,SYN1/AHU-1/SA_TEMP,53.828,degF
2026-07-13T03:26:00-07:00,SYN1/AHU-1/SA_TEMP,53.825,degF
2026-07-13T03:27:00-07:00,SYN1/AHU-1/SA_TEMP,54.042,degF
2026-07-13T03:28:00-07:00,SYN1/AHU-1/SA_TEMP,53.922,degF
2026-07-13T03:29:00-07:00,SYN1/AHU-1/SA_TEMP,53.766,degF
2026-07-13T03:30:00-07:00,SYN1/AHU-1/SA_TEMP,54.110,degF
2026-07-13T03:31:00-07:00,SYN1/AHU-1/SA_TEMP,53.852,degF
2026-07-13T03:32:00-07:00,SYN1/AHU-1/SA_TEMP,53.846,degF
2026-07-13T03:33:00-07:00,SYN1/AHU-1/SA_TEMP,54.112,degF
2026-07-13T03:34:00-07:00,SYN1/AHU-1/SA_TEMP,54.077,degF
2026-07-13T03:35:00-07:00,SYN1/AHU-1/SA_TEMP,53.849,degF
2026-07-13T03:36:00-07:00,SYN1/AHU-1/SA_TEMP,54.058,degF
2026-07-13T03:37:00-07:00,SYN1/AHU-1/SA_TEMP,53.782,degF
2026-07-13T03:38:00-07:00,SYN1/AHU-1/SA_TEMP,54.159,degF
2026-07-13T03:39:00-07:00,SYN1/AHU-1/SA_TEMP,53.764,degF
2026-07-13T03:40:00-07:00,SYN1/AHU-1/SA_TEMP,54.189,degF
2026-07-13T03:41:00-07:00,SYN1/AHU-1/SA_TEMP,54.205,degF
2026-07-13T03:42:00-07:00,SYN1/AHU-1/SA_TEMP,54.242,degF
2026-07-13T03:43:00-07:00,SYN1/AHU-1/SA_TEMP,53.805,degF
2026-07-13T03:44:00-07:00,SYN1/AHU-1/SA_TEMP,54.117,degF
2026-07-13T03:45:00-07:00,SYN1/AHU-1/SA_TEMP,54.093,degF
2026-07-13T03:46:00-07:00,SYN1/AHU-1/SA_TEMP,53.938,degF
2026-07-13T03:47:00-07:00,SYN1/AHU-1/SA_TEMP,53.872,degF
2026-07-13T03:48:00-07:00,SYN1/AHU-1/SA_TEMP,53.912,degF
2026-07-13T03:49:00-07:00,SYN1/AHU-1/SA_TEMP,54.086,degF
2026-07-13T03:50:00-07:00,SYN1/AHU-1/SA_TEMP,54.015,degF
2026-07-13T03:51:00-07:00,SYN1/AHU-1/SA_TEMP,53.857,degF
2026-07-13T03:52:00-07:00,SYN1/AHU-1/SA_TEMP,53.831,degF
2026-07-13T03:53:00-07:00,SYN1/AHU-1/SA_TEMP,54.211,degF
2026-07-13T03:54:00-07:00,SYN1/AHU-1/SA_TEMP,53.775,degF
2026-07-13T03:55:00-07:00,SYN1/AHU-1/SA_TEMP,54.095,degF
2026-07-13T03:56:00-07:00,SYN1/AHU-1/SA_TEMP,54.242,degF
2026-07-13T03:57:00-07:00,SYN1/AHU-1/SA_TEMP,54.173,degF
2026-07-13T03:58:00-07:00,SYN1/AHU-1/SA_TEMP,54.119,degF
2026-07-13T03:59:00-07:00,SYN1/AHU-1/SA_TEMP,53.811,degF
2026-07-13T04:00:00-07:00,SYN1/AHU-1/SA_TEMP,71.435,degF
2026-07-13T04:01:00-07:00,SYN1/AHU-1/SA_TEMP,71.569,degF
2026-07-13T04:02:00-07:00,SYN1/AHU-1/SA_TEMP,71.269,degF
2026-07-13T04:03:00-07:00,SYN1/AHU-1/SA_TEMP,71.653,degF
2026-07-13T04:04:00-07:00,SYN1/AHU-1/SA_TEMP,71.488,degF
2026-07-13T04:05:00-07:00,SYN1/AHU-1/SA_TEMP,71.349,degF
2026-07-13T04:06:00-07:00,SYN1/AHU-1/SA_TEMP,71.401,degF
2026-07-13T04:07:00-07:00,SYN1/AHU-1/SA_TEMP,71.390,degF
2026-07-13T04:08:00-07:00,SYN1/AHU-1/SA_TEMP,71.623,degF
2026-07-13T04:09:00-07:00,SYN1/AHU-1/SA_TEMP,71.725,degF
2026-07-13T04:10:00-07:00,SYN1/AHU-1/SA_TEMP,71.546,degF
2026-07-13T04:11:00-07:00,SYN1/AHU-1/SA_TEMP,71.381,degF
2026-07-13T04:12:00-07:00,SYN1/AHU-1/SA_TEMP,71.332,degF
2026-07-13T04:13:00-07:00,SYN1/AHU-1/SA_TEMP,71.688,degF
2026-07-13T04:14:00-07:00,SYN1/AHU-1/SA_TEMP,71.495,degF
2026-07-13T04:15:00-07:00,SYN1/AHU-1/SA_TEMP,71.316,degF
2026-07-13T04:16:00-07:00,SYN1/AHU-1/SA_TEMP,71.295,degF
2026-07-13T04:17:00-07:00,SYN1/AHU-1/SA_TEMP,71.632,degF
2026-07-13T04:18:00-07:00,SYN1/AHU-1/SA_TEMP,71.394,degF
2026-07-13T04:19:00-07:00,SYN1/AHU-1/SA_TEMP,71.622,degF
2026-07-13T04:20:00-07:00,SYN1/AHU-1/SA_TEMP,71.620,degF
2026-07-13T04:21:00-07:00,SYN1/AHU-1/SA_TEMP,71.479,degF
2026-07-13T04:22:00-07:00,SYN1/AHU-1/SA_TEMP,71.563,degF
2026-07-13T04:23:00-07:00,SYN1/AHU-1/SA_TEMP,71.616,degF
2026-07-13T04:24:00-07:00,SYN1/AHU-1/SA_TEMP,71.562,degF
2026-07-13T04:25:00-07:00,SYN1/AHU-1/SA_TEMP,71.691,degF
2026-07-13T04:26:00-07:00,SYN1/AHU-1/SA_TEMP,71.281,degF
2026-07-13T04:27:00-07:00,SYN1/AHU-1/SA_TEMP,71.709,degF
2026-07-13T04:28:00-07:00,SYN1/AHU-1/SA_TEMP,71.356,degF
2026-07-13T04:29:00-07:00,SYN1/AHU-1/SA_TEMP,71.406,degF
2026-07-13T04:30:00-07:00,SYN1/AHU-1/SA_TEMP,71.342,degF
2026-07-13T04:31:00-07:00,SYN1/AHU-1/SA_TEMP,71.256,degF
2026-07-13T04:32:00-07:00,SYN1/AHU-1/SA_TEMP,71.389,degF
2026-07-13T04:33:00-07:00,SYN1/AHU-1/SA_TEMP,71.609,degF
2026-07-13T04:34:00-07:00,SYN1/AHU-1/SA_TEMP,71.596,degF
2026-07-13T04:35:00-07:00,SYN1/AHU-1/SA_TEMP,71.692,degF
2026-07-13T04:36:00-07:00,SYN1/AHU-1/SA_TEMP,71.552,degF
2026-07-13T04:37:00-07:00,SYN1/AHU-1/SA_TEMP,71.276,degF
2026-07-13T04:38:00-07:00,SYN1/AHU-1/SA_TEMP,71.572,degF
2026-07-13T04:39:00-07:00,SYN1/AHU-1/SA_TEMP,71.745,degF
2026-07-13T04:40:00-07:00,SYN1/AHU-1/SA_TEMP,71.300,degF
2026-07-13T04:41:00-07:00,SYN1/AHU-1/SA_TEMP,71.449,degF
2026-07-13T04:42:00-07:00,SYN1/AHU-1/SA_TEMP,71.602,degF
2026-07-13T04:43:00-07:00,SYN1/AHU-1/SA_TEMP,71.502,degF
2026-07-13T04:44:00-07:00,SYN1/AHU-1/SA_TEMP,71.718,degF
2026-07-13T04:45:00-07:00,SYN1/AHU-1/SA_TEMP,71.274,degF
2026-07-13T04:46:00-07:00,SYN1/AHU-1/SA_TEMP,71.485,degF
2026-07-13T04:47:00-07:00,SYN1/AHU-1/SA_TEMP,71.677,degF
2026-07-13T04:48:00-07:00,SYN1/AHU-1/SA_TEMP,71.630,degF
2026-07-13T04:49:00-07:00,SYN1/AHU-1/SA_TEMP,71.716,degF
2026-07-13T04:50:00-07:00,SYN1/AHU-1/SA_TEMP,71.457,degF
2026-07-13T04:51:00-07:00,SYN1/AHU-1/SA_TEMP,71.703,degF
2026-07-13T04:52:00-07:00,SYN1/AHU-1/SA_TEMP,71.509,degF
2026-07-13T04:53:00-07:00,SYN1/AHU-1/SA_TEMP,71.264,degF
2026-07-13T04:54:00-07:00,SYN1/AHU-1/SA_TEMP,71.714,degF
2026-07-13T04:55:00-07:00,SYN1/AHU-1/SA_TEMP,71.546,degF
2026-07-13T04:56:00-07:00,SYN1/AHU-1/SA_TEMP,71.425,degF
2026-07-13T04:57:00-07:00,SYN1/AHU-1/SA_TEMP,71.355,degF
2026-07-13T04:58:00-07:00,SYN1/AHU-1/SA_TEMP,71.403,degF
2026-07-13T04:59:00-07:00,SYN1/AHU-1/SA_TEMP,71.592,degF
2026-07-13T05:00:00-07:00,SYN1/AHU-1/SA_TEMP,71.532,degF
2026-07-13T05:01:00-07:00,SYN1/AHU-1/SA_TEMP,71.736,degF
2026-07-13T05:02:00-07:00,SYN1/AHU-1/SA_TEMP,71.428,degF
2026-07-13T05:03:00-07:00,SYN1/AHU-1/SA_TEMP,71.750,degF
2026-07-13T05:04:00-07:00,SYN1/AHU-1/SA_TEMP,71.274,degF
2026-07-13T05:05:00-07:00,SYN1/AHU-1/SA_TEMP,71.379,degF
2026-07-13T05:06:00-07:00,SYN1/AHU-1/SA_TEMP,71.271,degF
2026-07-13T05:07:00-07:00,SYN1/AHU-1/SA_TEMP,71.486,degF
2026-07-13T05:08:00-07:00,SYN1/AHU-1/SA_TEMP,71.744,degF
2026-07-13T05:09:00-07:00,SYN1/AHU-1/SA_TEMP,71.388,degF
2026-07-13T05:10:00-07:00,SYN1/AHU-1/SA_TEMP,71.270,degF
2026-07-13T05:11:00-07:00,SYN1/AHU-1/SA_TEMP,71.313,degF
2026-07-13T05:12:00-07:00,SYN1/AHU-1/SA_TEMP,71.372,degF
2026-07-13T05:13:00-07:00,SYN1/AHU-1/SA_TEMP,71.597,degF
2026-07-13T05:14:00-07:00,SYN1/AHU-1/SA_TEMP,71.290,degF
2026-07-13T05:15:00-07:00,SYN1/AHU-1/SA_TEMP,71.465,degF
2026-07-13T05:16:00-07:00,SYN1/AHU-1/SA_TEMP,71.571,degF
2026-07-13T05:17:00-07:00,SYN1/AHU-1/SA_TEMP,71.544,degF
2026-07-13T05:18:00-07:00,SYN1/AHU-1/SA_TEMP,71.672,degF
2026-07-13T05:19:00-07:00,SYN1/AHU-1/SA_TEMP,71.736,degF
2026-07-13T05:20:00-07:00,SYN1/AHU-1/SA_TEMP,71.403,degF
2026-07-13T05:21:00-07:00,SYN1/AHU-1/SA_TEMP,71.741,degF
2026-07-13T05:22:00-07:00,SYN1/AHU-1/SA_TEMP,71.420,degF
2026-07-13T05:23:00-07:00,SYN1/AHU-1/SA_TEMP,71.496,degF
2026-07-13T05:24:00-07:00,SYN1/AHU-1/SA_TEMP,71.262,degF
2026-07-13T05:25:00-07:00,SYN1/AHU-1/SA_TEMP,71.617,degF
2026-07-13T05:26:00-07:00,SYN1/AHU-1/SA_TEMP,71.687,degF
2026-07-13T05:27:00-07:00,SYN1/AHU-1/SA_TEMP,71.648,degF
2026-07-13T05:28:00-07:00,SYN1/AHU-1/SA_TEMP,71.404,degF
2026-07-13T05:29:00-07:00,SYN1/AHU-1/SA_TEMP,71.328,degF
2026-07-13T05:30:00-07:00,SYN1/AHU-1/SA_TEMP,71.388,degF
2026-07-13T05:31:00-07:00,SYN1/AHU-1/SA_TEMP,71.511,degF
2026-07-13T05:32:00-07:00,SYN1/AHU-1/SA_TEMP,71.274,degF
2026-07-13T05:33:00-07:00,SYN1/AHU-1/SA_TEMP,71.553,degF
2026-07-13T05:34:00-07:00,SYN1/AHU-1/SA_TEMP,71.590,degF
2026-07-13T05:35:00-07:00,SYN1/AHU-1/SA_TEMP,71.447,degF
2026-07-13T05:36:00-07:00,SYN1/AHU-1/SA_TEMP,71.579,degF
2026-07-13T05:37:00-07:00,SYN1/AHU-1/SA_TEMP,71.748,degF
2026-07-13T05:38:00-07:00,SYN1/AHU-1/SA_TEMP,71.303,degF
2026-07-13T05:39:00-07:00,SYN1/AHU-1/SA_TEMP,71.415,degF
2026-07-13T05:40:00-07:00,SYN1/AHU-1/SA_TEMP,71.433,degF
2026-07-13T05:41:00-07:00,SYN1/AHU-1/SA_TEMP,71.647,degF
2026-07-13T05:42:00-07:00,SYN1/AHU-1/SA_TEMP,71.410,degF
2026-07-13T05:43:00-07:00,SYN1/AHU-1/SA_TEMP,71.304,degF
2026-07-13T05:44:00-07:00,SYN1/AHU-1/SA_TEMP,71.482,degF
2026-07-13T05:45:00-07:00,SYN1/AHU-1/SA_TEMP,71.619,degF
2026-07-13T05:46:00-07:00,SYN1/AHU-1/SA_TEMP,71.413,degF
2026-07-13T05:47:00-07:00,SYN1/AHU-1/SA_TEMP,71.384,degF
2026-07-13T05:48:00-07:00,SYN1/AHU-1/SA_TEMP,71.607,degF
2026-07-13T05:49:00-07:00,SYN1/AHU-1/SA_TEMP,71.400,degF
2026-07-13T05:50:00-07:00,SYN1/AHU-1/SA_TEMP,71.390,degF
2026-07-13T05:51:00-07:00,SYN1/AHU-1/SA_TEMP,71.623,degF
2026-07-13T05:52:00-07:00,SYN1/AHU-1/SA_TEMP,71.543,degF
2026-07-13T05:53:00-07:00,SYN1/AHU-1/SA_TEMP,71.389,degF
2026-07-13T05:54:00-07:00,SYN1/AHU-1/SA_TEMP,71.298,degF
2026-07-13T05:55:00-07:00,SYN1/AHU-1/SA_TEMP,71.541,degF
2026-07-13T05:56:00-07:00,SYN1/AHU-1/SA_TEMP,71.513,degF
2026-07-13T05:57:00-07:00,SYN1/AHU-1/SA_TEMP,71.552,degF
2026-07-13T05:58:00-07:00,SYN1/AHU-1/SA_TEMP,71.377,degF
2026-07-13T05:59:00-07:00,SYN1/AHU-1/SA_TEMP,71.477,degF
2026-07-13T06:00:00-07:00,SYN1/AHU-1/SA_TEMP,71.417,degF
2026-07-13T06:01:00-07:00,SYN1/AHU-1/SA_TEMP,71.586,degF
2026-07-13T06:02:00-07:00,SYN1/AHU-1/SA_TEMP,71.402,degF
2026-07-13T06:03:00-07:00,SYN1/AHU-1/SA_TEMP,71.590,degF
2026-07-13T06:04:00-07:00,SYN1/AHU-1/SA_TEMP,71.576,degF
2026-07-13T06:05:00-07:00,SYN1/AHU-1/SA_TEMP,71.341,degF
2026-07-13T06:06:00-07:00,SYN1/AHU-1/SA_TEMP,71.297,degF
2026-07-13T06:07:00-07:00,SYN1/AHU-1/SA_TEMP,71.276,degF
2026-07-13T06:08:00-07:00,SYN1/AHU-1/SA_TEMP,71.553,degF
2026-07-13T06:09:00-07:00,SYN1/AHU-1/SA_TEMP,71.387,degF
2026-07-13T06:10:00-07:00,SYN1/AHU-1/SA_TEMP,71.335,degF
2026-07-13T06:11:00-07:00,SYN1/AHU-1/SA_TEMP,71.305,degF
2026-07-13T06:12:00-07:00,SYN1/AHU-1/SA_TEMP,53.830,degF
2026-07-13T06:13:00-07:00,SYN1/AHU-1/SA_TEMP,54.201,degF
2026-07-13T06:14:00-07:00,SYN1/AHU-1/SA_TEMP,54.038,degF
2026-07-13T06:15:00-07:00,SYN1/AHU-1/SA_TEMP,53.828,degF
2026-07-13T06:16:00-07:00,SYN1/AHU-1/SA_TEMP,54.243,degF
2026-07-13T06:17:00-07:00,SYN1/AHU-1/SA_TEMP,54.149,degF
2026-07-13T06:18:00-07:00,SYN1/AHU-1/SA_TEMP,53.937,degF
2026-07-13T06:19:00-07:00,SYN1/AHU-1/SA_TEMP,54.052,degF
2026-07-13T06:20:00-07:00,SYN1/AHU-1/SA_TEMP,53.859,degF
2026-07-13T06:21:00-07:00,SYN1/AHU-1/SA_TEMP,53.787,degF
2026-07-13T06:22:00-07:00,SYN1/AHU-1/SA_TEMP,53.953,degF
2026-07-13T06:23:00-07:00,SYN1/AHU-1/SA_TEMP,54.038,degF
2026-07-13T06:24:00-07:00,SYN1/AHU-1/SA_TEMP,53.892,degF
2026-07-13T06:25:00-07:00,SYN1/AHU-1/SA_TEMP,54.111,degF
2026-07-13T06:26:00-07:00,SYN1/AHU-1/SA_TEMP,54.077,degF
2026-07-13T06:27:00-07:00,SYN1/AHU-1/SA_TEMP,54.101,degF
2026-07-13T06:28:00-07:00,SYN1/AHU-1/SA_TEMP,54.235,degF
2026-07-13T06:29:00-07:00,SYN1/AHU-1/SA_TEMP,54.049,degF
2026-07-13T06:30:00-07:00,SYN1/AHU-1/SA_TEMP,53.824,degF
2026-07-13T06:31:00-07:00,SYN1/AHU-1/SA_TEMP,53.890,degF
2026-07-13T06:32:00-07:00,SYN1/AHU-1/SA_TEMP,54.237,degF
2026-07-13T06:33:00-07:00,SYN1/AHU-1/SA_TEMP,54.242,degF
2026-07-13T06:34:00-07:00,SYN1/AHU-1/SA_TEMP,53.866,degF
2026-07-13T06:35:00-07:00,SYN1/AHU-1/SA_TEMP,53.858,degF
2026-07-13T06:36:00-07:00,SYN1/AHU-1/SA_TEMP,53.985,degF
2026-07-13T06:37:00-07:00,SYN1/AHU-1/SA_TEMP,53.982,degF
2026-07-13T06:38:00-07:00,SYN1/AHU-1/SA_TEMP,53.986,degF
2026-07-13T06:39:00-07:00,SYN1/AHU-1/SA_TEMP,53.907,degF
2026-07-13T06:40:00-07:00,SYN1/AHU-1/SA_TEMP,53.760,degF
2026-07-13T06:41:00-07:00,SYN1/AHU-1/SA_TEMP,53.968,degF
2026-07-13T06:42:00-07:00,SYN1/AHU-1/SA_TEMP,53.897,degF
2026-07-13T06:43:00-07:00,SYN1/AHU-1/SA_TEMP,54.110,degF
2026-07-13T06:44:00-07:00,SYN1/AHU-1/SA_TEMP,54.204,degF
2026-07-13T06:45:00-07:00,SYN1/AHU-1/SA_TEMP,53.790,degF
2026-07-13T06:46:00-07:00,SYN1/AHU-1/SA_TEMP,53.867,degF
2026-07-13T06:47:00-07:00,SYN1/AHU-1/SA_TEMP,53.964,degF
2026-07-13T06:48:00-07:00,SYN1/AHU-1/SA_TEMP,53.865,degF
2026-07-13T06:49:00-07:00,SYN1/AHU-1/SA_TEMP,54.148,degF
2026-07-13T06:50:00-07:00,SYN1/AHU-1/SA_TEMP,53.768,degF
2026-07-13T06:51:00-07:00,SYN1/AHU-1/SA_TEMP,54.055,degF
2026-07-13T06:52:00-07:00,SYN1/AHU-1/SA_TEMP,54.087,degF
2026-07-13T06:53:00-07:00,SYN1/AHU-1/SA_TEMP,54.160,degF
2026-07-13T06:54:00-07:00,SYN1/AHU-1/SA_TEMP,54.237,degF
2026-07-13T06:55:00-07:00,SYN1/AHU-1/SA_TEMP,53.884,degF
2026-07-13T06:56:00-07:00,SYN1/AHU-1/SA_TEMP,54.127,degF
2026-07-13T06:57:00-07:00,SYN1/AHU-1/SA_TEMP,54.232,degF
2026-07-13T06:58:00-07:00,SYN1/AHU-1/SA_TEMP,53.822,degF
2026-07-13T06:59:00-07:00,SYN1/AHU-1/SA_TEMP,53.919,degF
2026-07-13T07:00:00-07:00,SYN1/AHU-1/SA_TEMP,54.066,degF
2026-07-13T07:01:00-07:00,SYN1/AHU-1/SA_TEMP,53.952,degF
2026-07-13T07:02:00-07:00,SYN1/AHU-1/SA_TEMP,53.878,degF
2026-07-13T07:03:00-07:00,SYN1/AHU-1/SA_TEMP,53.870,degF
2026-07-13T07:04:00-07:00,SYN1/AHU-1/SA_TEMP,54.062,degF
2026-07-13T07:05:00-07:00,SYN1/AHU-1/SA_TEMP,54.120,degF
2026-07-13T07:06:00-07:00,SYN1/AHU-1/SA_TEMP,54.028,degF
2026-07-13T07:07:00-07:00,SYN1/AHU-1/SA_TEMP,54.245,degF
2026-07-13T07:08:00-07:00,SYN1/AHU-1/SA_TEMP,54.092,degF
2026-07-13T07:09:00-07:00,SYN1/AHU-1/SA_TEMP,53.955,degF
2026-07-13T07:10:00-07:00,SYN1/AHU-1/SA_TEMP,53.804,degF
2026-07-13T07:11:00-07:00,SYN1/AHU-1/SA_TEMP,54.228,degF
2026-07-13T07:12:00-07:00,SYN1/AHU-1/SA_TEMP,53.921,degF
2026-07-13T07:13:00-07:00,SYN1/AHU-1/SA_TEMP,54.141,degF
2026-07-13T07:14:00-07:00,SYN1/AHU-1/SA_TEMP,54.179,degF
2026-07-13T07:15:00-07:00,SYN1/AHU-1/SA_TEMP,54.172,degF
2026-07-13T07:16:00-07:00,SYN1/AHU-1/SA_TEMP,53.926,degF
2026-07-13T07:17:00-07:00,SYN1/AHU-1/SA_TEMP,54.070,degF
2026-07-13T07:18:00-07:00,SYN1/AHU-1/SA_TEMP,53.981,degF
2026-07-13T07:19:00-07:00,SYN1/AHU-1/SA_TEMP,54.051,degF
2026-07-13T07:20:00-07:00,SYN1/AHU-1/SA_TEMP,54.119,degF
2026-07-13T07:21:00-07:00,SYN1/AHU-1/SA_TEMP,54.146,degF
2026-07-13T07:22:00-07:00,SYN1/AHU-1/SA_TEMP,53.989,degF
2026-07-13T07:23:00-07:00,SYN1/AHU-1/SA_TEMP,53.977,degF
2026-07-13T07:24:00-07:00,SYN1/AHU-1/SA_TEMP,54.084,degF
2026-07-13T07:25:00-07:00,SYN1/AHU-1/SA_TEMP,53.842,degF
2026-07-13T07:26:00-07:00,SYN1/AHU-1/SA_TEMP,53.970,degF
2026-07-13T07:27:00-07:00,SYN1/AHU-1/SA_TEMP,53.827,degF
2026-07-13T07:28:00-07:00,SYN1/AHU-1/SA_TEMP,54.120,degF
2026-07-13T07:29:00-07:00,SYN1/AHU-1/SA_TEMP,54.004,degF
2026-07-13T07:30:00-07:00,SYN1/AHU-1/SA_TEMP,54.069,degF
2026-07-13T07:31:00-07:00,SYN1/AHU-1/SA_TEMP,54.199,degF
2026-07-13T07:32:00-07:00,SYN1/AHU-1/SA_TEMP,54.037,degF
2026-07-13T07:33:00-07:00,SYN1/AHU-1/SA_TEMP,54.213,degF
2026-07-13T07:34:00-07:00,SYN1/AHU-1/SA_TEMP,53.874,degF
2026-07-13T07:35:00-07:00,SYN1/AHU-1/SA_TEMP,54.106,degF
2026-07-13T07:36:00-07:00,SYN1/AHU-1/SA_TEMP,53.980,degF
2026-07-13T07:37:00-07:00,SYN1/AHU-1/SA_TEMP,54.235,degF
2026-07-13T07:38:00-07:00,SYN1/AHU-1/SA_TEMP,54.247,degF
2026-07-13T07:39:00-07:00,SYN1/AHU-1/SA_TEMP,53.854,degF
2026-07-13T07:40:00-07:00,SYN1/AHU-1/SA_TEMP,53.780,degF
2026-07-13T07:41:00-07:00,SYN1/AHU-1/SA_TEMP,53.929,degF
2026-07-13T07:42:00-07:00,SYN1/AHU-1/SA_TEMP,54.117,degF
2026-07-13T07:43:00-07:00,SYN1/AHU-1/SA_TEMP,53.939,degF
2026-07-13T07:44:00-07:00,SYN1/AHU-1/SA_TEMP,53.835,degF
2026-07-13T07:45:00-07:00,SYN1/AHU-1/SA_TEMP,54.083,degF
2026-07-13T07:46:00-07:00,SYN1/AHU-1/SA_TEMP,54.206,degF
2026-07-13T07:47:00-07:00,SYN1/AHU-1/SA_TEMP,53.900,degF
2026-07-13T07:48:00-07:00,SYN1/AHU-1/SA_TEMP,54.031,degF
2026-07-13T07:49:00-07:00,SYN1/AHU-1/SA_TEMP,54.107,degF
